date,ASSAULT,BATTERY,BURGLARY,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,HOMICIDE,MOTOR VEHICLE THEFT,NARCOTICS,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,THEFT,WEAPONS VIOLATION
2023-06-11,52,139,12,0,87,3,87,10,6,21,3,138,21
2023-06-12,66,97,19,0,102,1,105,16,1,22,1,153,22
2023-06-13,54,102,17,0,80,1,79,15,3,25,4,176,23
2023-06-14,72,116,10,0,83,1,86,15,0,16,3,161,17
2023-06-15,52,106,28,0,82,0,78,24,2,25,4,177,26
2023-06-16,73,95,26,0,84,2,77,24,1,32,3,166,35
2023-06-17,68,151,19,0,79,3,55,7,3,26,3,174,34
2023-06-18,75,165,8,0,107,6,109,10,4,21,4,175,34
2023-06-19,58,143,19,0,71,3,78,15,1,29,1,164,46
2023-06-20,77,142,23,0,94,2,97,11,4,29,3,162,24
2023-06-21,58,112,15,0,80,0,97,14,1,30,3,173,14
2023-06-22,61,132,25,0,103,2,99,13,3,22,3,186,26
2023-06-23,73,116,14,0,89,5,102,16,2,35,0,204,22
2023-06-24,70,154,17,0,92,1,92,16,3,27,4,168,34
2023-06-25,84,187,21,0,86,5,90,8,4,51,3,202,27
2023-06-26,54,122,26,0,102,2,82,15,6,34,5,202,32
2023-06-27,69,114,20,0,94,3,96,20,3,38,5,178,21
2023-06-28,77,97,21,0,78,2,77,17,3,25,7,143,21
2023-06-29,68,108,18,0,103,5,86,13,0,32,2,144,25
2023-06-30,83,135,23,0,95,3,102,22,2,25,4,161,34
2023-07-01,56,167,22,0,92,2,73,19,1,32,9,214,49
2023-07-02,42,135,20,0,90,0,67,15,2,25,5,129,18
2023-07-03,77,123,22,0,120,3,86,19,1,37,10,154,41
2023-07-04,85,163,25,0,117,2,92,11,8,29,2,134,47
2023-07-05,68,175,23,0,108,3,73,15,1,31,2,152,41
2023-07-06,61,102,23,0,96,1,60,25,1,39,6,132,24
2023-07-07,63,121,15,0,87,0,85,14,1,39,6,166,25
2023-07-08,56,140,23,0,102,3,84,8,4,33,6,153,18
2023-07-09,73,149,18,0,118,2,96,10,4,53,5,163,36
2023-07-10,68,122,17,0,92,4,102,11,2,40,9,153,28
2023-07-11,61,122,30,0,75,3,88,14,1,32,4,158,19
2023-07-12,65,107,18,0,77,1,86,21,6,18,3,177,27
2023-07-13,66,103,23,0,80,3,90,20,3,36,8,194,27
2023-07-14,74,123,23,0,85,1,75,8,2,25,1,203,21
2023-07-15,75,151,19,0,97,2,98,8,0,22,5,171,29
2023-07-16,76,167,15,0,101,2,75,8,3,32,4,175,35
2023-07-17,73,134,13,0,107,1,76,13,3,29,3,185,26
2023-07-18,70,116,26,0,89,3,86,17,0,43,2,184,25
2023-07-19,67,142,35,0,62,2,86,17,3,26,3,189,24
2023-07-20,69,134,13,0,92,0,93,16,1,24,5,165,21
2023-07-21,80,112,18,0,104,3,98,8,2,35,6,172,36
2023-07-22,50,139,24,0,98,4,79,8,2,27,1,165,26
2023-07-23,67,150,17,0,95,1,98,18,0,44,3,166,26
2023-07-24,82,147,22,0,86,2,91,9,1,25,7,160,18
2023-07-25,63,116,19,0,102,1,87,16,6,49,2,176,34
2023-07-26,69,133,17,0,93,3,91,18,0,33,4,160,23
2023-07-27,54,125,20,0,87,0,80,12,0,19,3,180,28
2023-07-28,53,120,20,0,98,3,87,10,0,37,4,170,28
2023-07-29,56,160,18,0,98,1,75,14,1,22,4,160,21
2023-07-30,63,198,15,0,112,3,87,11,3,41,1,160,37
2023-07-31,67,127,22,0,106,3,87,15,2,31,3,177,21
2023-08-01,65,138,25,0,108,3,102,12,4,47,10,215,30
2023-08-02,74,121,30,0,121,4,71,17,1,37,2,158,22
2023-08-03,63,119,26,0,79,1,70,16,1,47,4,246,28
2023-08-04,71,118,22,0,81,2,104,14,2,40,8,248,27
2023-08-05,65,135,18,0,87,1,83,10,8,41,4,225,22
2023-08-06,55,144,18,0,113,6,90,9,3,57,3,176,19
2023-08-07,68,119,18,0,96,1,83,14,1,34,8,181,27
2023-08-08,71,114,14,0,77,2,97,18,2,29,3,181,33
2023-08-09,74,118,16,0,80,2,93,19,2,39,2,166,21
2023-08-10,60,124,12,0,85,1,84,14,3,46,3,161,25
2023-08-11,60,133,24,0,85,1,91,12,2,24,7,164,21
2023-08-12,58,178,28,0,98,0,97,9,2,21,6,197,30
2023-08-13,82,156,22,0,116,4,92,12,2,60,7,146,38
2023-08-14,51,108,27,0,92,0,82,14,2,32,5,132,19
2023-08-15,66,111,25,0,88,1,85,17,0,27,4,142,23
2023-08-16,61,122,16,0,87,2,98,18,3,39,5,190,26
2023-08-17,62,120,27,0,74,2,93,18,3,49,8,189,19
2023-08-18,61,124,23,0,87,3,83,11,2,39,2,177,17
2023-08-19,81,166,21,0,92,3,110,11,6,26,0,166,30
2023-08-20,79,130,18,0,90,2,85,13,3,82,2,165,25
2023-08-21,75,130,17,0,100,2,68,18,1,29,10,153,20
2023-08-22,72,124,20,0,78,3,78,24,1,37,3,158,27
2023-08-23,73,113,20,0,72,2,50,19,6,31,5,152,29
2023-08-24,78,142,21,0,80,2,61,22,2,19,5,179,18
2023-08-25,75,159,21,0,102,1,85,9,3,42,3,197,26
2023-08-26,79,142,18,0,117,1,87,19,6,50,5,168,49
2023-08-27,59,170,14,0,68,0,91,15,8,45,4,148,39
2023-08-28,72,101,20,0,77,4,75,16,6,36,3,155,23
2023-08-29,78,127,20,0,71,1,81,17,2,45,4,154,28
2023-08-30,69,120,22,0,87,1,70,14,2,32,4,188,25
2023-08-31,64,134,28,0,75,1,79,19,0,31,2,152,17
2023-09-01,65,133,24,0,83,2,92,15,0,35,10,209,31
2023-09-02,61,158,14,0,72,3,84,24,1,39,3,199,40
2023-09-03,61,171,15,0,89,1,85,20,6,32,5,187,35
2023-09-04,63,139,25,0,120,4,61,14,2,38,2,162,32
2023-09-05,66,149,31,0,102,2,77,15,2,39,9,179,25
2023-09-06,77,112,25,0,90,0,71,17,2,28,10,167,21
2023-09-07,65,135,35,0,83,2,71,19,2,30,8,163,16
2023-09-08,65,136,12,0,80,2,58,15,3,36,3,170,13
2023-09-09,85,132,21,0,98,3,77,7,3,32,3,165,28
2023-09-10,66,145,14,0,101,1,66,7,1,31,1,146,24
2023-09-11,61,113,24,0,82,1,62,14,0,43,6,141,10
2023-09-12,57,102,20,0,71,2,49,10,3,20,3,156,14
2023-09-13,88,102,19,0,68,1,67,12,1,23,4,160,17
2023-09-14,62,114,16,0,54,2,72,17,3,29,5,155,16
2023-09-15,76,151,27,0,98,1,85,17,2,42,4,171,27
2023-09-16,56,158,16,0,87,0,104,6,9,40,3,135,34
2023-09-17,80,168,27,0,99,0,83,8,5,47,1,153,34
2023-09-18,72,124,27,0,82,3,71,9,2,41,2,142,21
2023-09-19,56,109,20,0,62,4,57,17,2,42,3,142,15
2023-09-20,68,128,19,0,83,1,94,10,2,32,5,183,31
2023-09-21,51,126,16,0,92,2,91,13,4,62,3,154,18
2023-09-22,69,97,28,0,83,0,100,17,1,50,3,157,19
2023-09-23,73,155,20,0,90,1,110,11,4,57,4,145,23
2023-09-24,73,158,15,0,101,2,90,9,7,66,5,164,33
2023-09-25,63,108,25,0,75,0,78,17,2,43,7,157,26
2023-09-26,69,115,22,0,85,3,71,16,1,51,3,196,21
2023-09-27,65,128,22,0,70,2,65,18,3,21,5,190,24
2023-09-28,75,113,21,0,63,1,68,14,2,31,7,179,29
2023-09-29,90,130,17,0,76,1,88,14,2,36,6,164,23
2023-09-30,77,162,23,0,90,1,92,6,1,28,3,164,23
2023-10-01,71,173,12,0,97,4,95,13,1,38,7,194,31
2023-10-02,80,150,20,0,71,1,79,17,1,28,6,188,19
2023-10-03,58,130,20,0,90,2,62,11,1,34,4,168,24
2023-10-04,69,141,15,0,105,1,74,16,3,52,4,166,21
2023-10-05,59,112,17,0,89,0,76,12,2,32,2,184,26
2023-10-06,69,108,18,0,83,5,76,18,0,52,5,168,18
2023-10-07,41,112,22,0,62,2,83,15,1,32,4,167,20
2023-10-08,57,119,20,0,83,0,115,11,1,34,2,164,23
2023-10-09,59,105,12,0,94,3,113,20,3,59,4,160,14
2023-10-10,56,109,12,0,71,1,62,15,3,42,7,152,22
2023-10-11,53,101,24,0,64,0,80,8,3,29,5,170,17
2023-10-12,66,117,29,0,54,1,67,20,3,19,1,169,17
2023-10-13,52,141,32,0,78,2,93,9,3,40,2,173,16
2023-10-14,55,119,22,0,87,1,91,14,4,32,3,175,28
2023-10-15,69,128,23,0,122,2,105,18,2,46,2,161,29
2023-10-16,58,105,16,0,78,0,79,19,5,18,2,171,22
2023-10-17,92,116,22,0,74,3,74,12,4,51,4,154,24
2023-10-18,81,135,28,0,81,1,81,16,0,28,4,165,27
2023-10-19,61,114,28,0,85,0,72,22,1,38,3,175,21
2023-10-20,71,128,17,0,90,1,76,18,2,44,5,179,25
2023-10-21,59,145,23,0,94,3,91,6,2,40,0,145,22
2023-10-22,56,128,16,0,88,4,80,7,5,56,2,148,30
2023-10-23,67,122,15,0,94,2,67,14,6,45,5,178,27
2023-10-24,88,135,22,0,96,2,77,13,4,61,4,181,25
2023-10-25,86,129,34,0,93,1,72,20,5,25,4,169,27
2023-10-26,70,125,27,0,94,0,75,24,2,20,1,178,18
2023-10-27,56,115,28,0,73,3,111,12,5,50,2,155,21
2023-10-28,60,142,24,0,114,4,98,6,4,59,2,173,20
2023-10-29,65,133,19,0,91,1,78,14,5,64,2,144,22
2023-10-30,49,90,12,0,55,3,77,14,3,20,3,169,14
2023-10-31,52,127,25,0,74,1,90,17,2,20,5,173,10
2023-11-01,63,116,23,0,61,3,83,23,2,14,8,179,20
2023-11-02,65,123,18,0,75,1,73,24,1,36,4,189,12
2023-11-03,67,132,29,0,89,0,104,14,5,31,1,160,30
2023-11-04,63,119,14,0,99,5,86,15,3,62,2,180,33
2023-11-05,68,125,17,0,95,2,101,13,3,29,4,133,28
2023-11-06,57,112,26,0,86,3,60,14,3,46,4,177,21
2023-11-07,61,98,28,0,92,3,75,19,1,28,3,192,20
2023-11-08,82,125,23,0,64,2,61,19,2,22,2,147,22
2023-11-09,66,114,33,0,84,0,72,11,2,21,7,166,16
2023-11-10,59,104,25,0,84,6,84,19,1,30,1,168,35
2023-11-11,52,118,19,0,89,3,76,22,3,48,4,140,29
2023-11-12,64,137,17,0,88,3,85,8,3,29,1,148,18
2023-11-13,62,123,26,0,81,1,58,13,4,35,6,141,20
2023-11-14,61,119,16,0,68,1,77,16,4,29,2,158,27
2023-11-15,73,117,29,0,64,1,73,33,1,22,7,162,18
2023-11-16,65,128,30,0,92,2,78,21,2,27,2,167,24
2023-11-17,70,125,21,0,83,3,83,18,0,32,4,213,26
2023-11-18,55,119,32,0,84,1,103,11,2,34,2,138,26
2023-11-19,56,145,18,0,100,3,82,13,1,39,3,130,23
2023-11-20,62,110,23,0,84,0,66,17,3,37,3,142,16
2023-11-21,46,94,18,0,62,1,95,16,3,35,0,149,13
2023-11-22,43,104,19,0,93,4,78,24,2,27,2,154,18
2023-11-23,45,118,19,0,73,0,59,4,1,43,3,112,5
2023-11-24,44,129,22,0,80,1,71,6,1,52,3,155,17
2023-11-25,49,111,20,0,86,0,76,11,0,36,1,183,35
2023-11-26,63,121,16,0,84,2,77,13,1,64,3,149,28
2023-11-27,58,74,26,0,77,1,52,19,2,42,6,150,16
2023-11-28,56,91,23,0,74,0,63,20,3,20,2,178,19
2023-11-29,66,122,23,0,73,4,66,18,1,17,4,173,19
2023-11-30,56,113,28,0,62,0,57,19,0,29,7,179,20
2023-12-01,54,116,18,0,71,1,71,16,4,37,9,214,21
2023-12-02,59,122,18,0,94,0,63,14,0,48,7,176,18
2023-12-03,53,139,18,0,76,1,79,12,0,48,3,122,18
2023-12-04,46,113,15,0,77,1,68,18,2,40,3,175,24
2023-12-05,53,86,18,0,73,1,66,22,1,30,6,164,17
2023-12-06,62,115,18,0,63,1,61,16,3,31,2,166,10
2023-12-07,61,115,23,0,71,2,57,13,2,30,6,135,10
2023-12-08,69,125,23,0,95,3,89,17,4,23,5,164,17
2023-12-09,59,120,19,0,80,2,80,17,3,37,4,188,12
2023-12-10,62,126,14,0,86,2,58,11,2,36,1,152,24
2023-12-11,56,114,25,0,79,1,70,20,0,31,3,156,16
2023-12-12,62,95,16,0,45,4,60,21,2,30,4,182,17
2023-12-13,56,93,19,0,84,1,52,16,0,36,3,130,8
2023-12-14,53,107,25,0,68,0,58,15,3,32,3,192,21
2023-12-15,50,107,16,0,79,1,80,15,1,19,7,169,18
2023-12-16,41,107,24,0,67,1,112,6,2,31,1,179,24
2023-12-17,57,149,17,0,100,1,85,15,0,32,6,149,19
2023-12-18,72,120,21,0,78,4,72,14,1,26,2,167,11
2023-12-19,55,102,21,0,92,0,59,13,2,22,3,191,11
2023-12-20,72,112,26,0,59,1,66,13,3,43,2,194,15
2023-12-21,59,113,28,0,58,1,78,15,4,22,3,193,17
2023-12-22,55,105,21,0,92,1,83,13,3,27,2,193,21
2023-12-23,50,126,19,0,85,2,80,12,3,43,4,190,23
2023-12-24,50,135,21,0,80,0,57,6,0,32,5,147,19
2023-12-25,48,140,15,0,75,2,61,2,0,23,1,75,14
2023-12-26,66,113,20,0,89,1,72,19,2,28,5,131,18
2023-12-27,61,86,18,0,83,1,86,23,0,35,4,136,23
2023-12-28,57,83,20,0,93,1,77,12,3,24,0,166,17
2023-12-29,68,101,17,0,70,0,55,11,3,30,3,160,14
2023-12-30,63,125,27,0,93,1,84,16,3,35,0,183,25
2023-12-31,61,118,22,0,96,1,74,12,5,34,3,128,30
2024-01-01,61,232,21,0,156,1,83,16,3,28,9,128,37
2024-01-02,55,99,21,0,88,0,63,14,2,16,4,141,26
2024-01-03,66,93,17,0,69,2,71,18,0,29,1,148,23
2024-01-04,68,110,16,0,86,0,60,29,3,15,6,154,31
2024-01-05,64,99,18,0,79,0,75,15,0,21,5,152,19
2024-01-06,58,101,21,0,79,2,49,22,1,25,2,141,26
2024-01-07,60,112,28,0,76,1,51,22,1,45,2,121,22
2024-01-08,53,118,19,0,62,0,59,21,6,14,4,154,25
2024-01-09,62,80,22,0,41,1,54,22,1,16,2,127,12
2024-01-10,55,104,19,0,59,0,55,30,0,17,1,176,27
2024-01-11,55,85,20,0,60,0,63,26,1,35,4,163,19
2024-01-12,49,92,17,0,58,2,39,9,1,26,2,125,21
2024-01-13,40,93,15,0,63,4,45,16,2,24,3,110,16
2024-01-14,35,94,9,0,39,1,31,13,1,18,2,79,10
2024-01-15,44,78,12,0,51,2,50,14,3,22,2,122,12
2024-01-16,52,67,7,0,47,0,38,21,1,15,2,128,13
2024-01-17,55,97,12,0,56,2,48,21,0,12,1,118,12
2024-01-18,57,92,26,0,61,0,44,29,0,16,1,128,14
2024-01-19,43,103,16,0,56,0,47,17,1,20,7,127,12
2024-01-20,51,105,15,0,52,0,55,13,0,16,1,120,21
2024-01-21,52,102,13,0,58,1,54,11,0,15,5,115,17
2024-01-22,52,110,21,0,60,2,44,15,1,39,5,128,13
2024-01-23,64,125,16,0,57,0,56,12,1,16,0,157,15
2024-01-24,59,97,20,0,70,0,48,14,2,26,4,136,14
2024-01-25,60,115,24,0,69,1,69,17,3,20,6,193,15
2024-01-26,54,113,22,0,71,3,71,17,1,38,4,171,24
2024-01-27,53,115,15,0,88,2,85,10,3,24,2,150,29
2024-01-28,63,129,15,0,73,1,95,16,2,27,1,156,17
2024-01-29,61,110,18,0,70,2,50,11,1,44,0,164,28
2024-01-30,58,111,22,0,74,0,58,12,3,31,4,190,24
2024-01-31,70,111,16,0,79,4,60,16,1,24,3,156,21
2024-02-01,72,138,22,0,64,0,58,24,1,21,7,167,22
2024-02-02,41,132,22,0,61,0,60,21,3,25,3,163,23
2024-02-03,56,109,17,0,72,1,69,18,2,21,1,127,28
2024-02-04,59,136,20,0,72,1,72,17,1,34,4,138,20
2024-02-05,71,120,16,0,77,0,57,24,0,22,5,179,19
2024-02-06,75,104,23,0,64,1,72,24,4,30,3,152,21
2024-02-07,69,103,16,0,68,1,58,18,2,25,4,199,20
2024-02-08,68,107,27,0,76,2,62,18,1,25,2,158,19
2024-02-09,54,128,23,0,95,1,63,18,11,26,4,165,25
2024-02-10,47,129,19,0,94,3,75,20,7,22,5,160,28
2024-02-11,51,121,17,0,83,0,54,12,4,39,1,144,25
2024-02-12,59,128,26,0,69,0,64,17,2,14,1,134,21
2024-02-13,74,93,19,0,65,2,68,14,3,29,4,144,22
2024-02-14,57,115,20,0,72,0,65,20,0,21,6,165,16
2024-02-15,57,125,12,0,73,2,57,18,5,16,5,150,19
2024-02-16,67,118,21,0,90,1,66,25,3,17,3,145,17
2024-02-17,48,133,21,0,74,1,84,18,5,22,6,118,18
2024-02-18,53,118,15,0,69,2,74,23,3,30,1,145,29
2024-02-19,56,106,19,0,80,1,70,15,3,38,6,126,33
2024-02-20,59,120,20,0,77,1,46,21,2,20,1,154,22
2024-02-21,53,111,16,0,83,0,54,19,3,23,4,159,30
2024-02-22,61,145,14,0,72,2,54,22,1,16,3,143,20
2024-02-23,52,108,13,0,59,1,71,21,4,17,7,138,17
2024-02-24,36,117,16,0,69,0,71,16,0,19,2,149,25
2024-02-25,79,149,11,0,93,4,74,15,0,16,2,132,23
2024-02-26,48,134,21,0,75,1,67,22,5,30,1,124,31
2024-02-27,80,113,18,0,90,2,64,15,3,13,7,163,19
2024-02-28,73,118,24,0,67,1,61,21,1,14,2,144,15
2024-02-29,60,96,16,0,85,2,70,24,4,24,3,167,12
2024-03-01,68,107,22,0,87,1,76,21,3,32,8,172,27
2024-03-02,70,131,16,0,68,1,62,15,4,17,3,142,26
2024-03-03,73,145,21,0,88,2,61,21,5,18,3,111,25
2024-03-04,86,137,15,0,75,1,60,24,3,22,4,148,23
2024-03-05,73,133,22,0,69,2,48,13,2,25,7,158,18
2024-03-06,56,113,18,0,73,1,50,16,2,25,5,140,21
2024-03-07,76,119,19,0,69,1,59,24,2,16,4,144,12
2024-03-08,45,114,27,0,67,1,64,10,1,19,5,149,18
2024-03-09,50,114,14,0,80,3,65,23,3,20,0,152,23
2024-03-10,34,145,14,0,77,0,64,28,6,25,0,123,23
2024-03-11,67,113,26,0,84,1,58,22,1,24,5,133,20
2024-03-12,74,117,23,0,74,5,61,20,6,22,1,166,25
2024-03-13,65,122,24,0,77,5,42,12,4,28,3,176,22
2024-03-14,57,108,21,0,65,0,62,28,3,18,4,138,16
2024-03-15,52,107,14,0,90,3,54,15,4,21,5,133,22
2024-03-16,67,152,17,0,87,1,76,15,2,51,2,193,26
2024-03-17,52,135,15,0,105,2,67,14,4,24,1,124,20
2024-03-18,61,114,22,0,72,0,49,22,2,24,0,153,15
2024-03-19,65,118,21,0,68,0,54,15,1,26,2,144,24
2024-03-20,61,126,24,0,77,2,72,18,4,21,3,141,17
2024-03-21,68,122,18,0,86,0,51,17,2,28,3,141,23
2024-03-22,59,98,17,0,86,0,63,14,1,27,1,153,9
2024-03-23,58,108,17,0,71,0,67,11,1,28,4,140,17
2024-03-24,62,122,16,0,108,0,81,11,4,39,6,134,27
2024-03-25,66,97,16,0,87,1,61,10,3,23,4,149,17
2024-03-26,63,101,20,0,85,1,67,18,3,21,5,130,20
2024-03-27,47,87,24,0,101,1,61,29,1,25,1,145,25
2024-03-28,58,90,19,0,84,2,59,20,1,22,4,160,22
2024-03-29,44,106,21,0,67,3,50,12,4,15,1,154,18
2024-03-30,67,121,16,0,67,2,60,18,1,20,1,156,27
2024-03-31,46,168,14,0,73,5,59,13,5,20,4,97,29
2024-04-01,58,109,14,0,67,1,57,15,0,23,9,168,21
2024-04-02,63,79,17,0,66,1,42,30,2,25,3,136,22
2024-04-03,34,107,16,0,58,0,49,17,0,16,6,120,10
2024-04-04,61,101,15,0,51,2,52,24,1,17,6,144,25
2024-04-05,55,117,23,0,70,0,50,15,3,30,2,152,30
2024-04-06,59,128,18,0,86,2,72,14,0,25,1,169,23
2024-04-07,73,140,12,0,77,1,53,9,6,31,3,126,24
2024-04-08,77,131,21,0,72,1,50,6,1,31,6,160,15
2024-04-09,67,129,22,0,89,2,47,17,3,19,7,157,30
2024-04-10,65,138,24,0,65,1,58,22,4,23,6,142,19
2024-04-11,64,117,29,0,59,2,58,19,2,34,4,155,20
2024-04-12,66,139,19,0,69,1,76,13,1,26,2,170,21
2024-04-13,62,152,16,0,78,7,65,8,1,27,5,140,30
2024-04-14,67,178,13,0,86,2,63,10,3,36,4,150,39
2024-04-15,68,149,19,0,81,2,74,8,6,31,4,159,20
2024-04-16,73,111,26,0,80,0,63,19,0,35,7,137,28
2024-04-17,69,118,12,0,89,1,69,8,1,20,6,158,10
2024-04-18,75,98,16,0,64,1,40,16,3,20,0,154,19
2024-04-19,61,139,22,0,67,2,57,12,2,19,1,170,19
2024-04-20,53,102,24,0,79,3,51,7,2,20,7,139,34
2024-04-21,70,133,18,0,85,1,79,12,6,17,3,142,21
2024-04-22,75,132,21,0,74,1,46,18,1,33,2,165,28
2024-04-23,66,119,28,0,87,2,42,21,1,16,3,151,20
2024-04-24,82,113,20,0,78,0,53,13,2,11,5,135,16
2024-04-25,55,93,21,0,69,0,29,12,1,29,3,168,19
2024-04-26,59,128,24,0,73,1,48,19,1,17,4,184,23
2024-04-27,56,151,18,0,91,0,51,13,4,30,4,134,29
2024-04-28,71,173,28,0,115,2,57,11,4,25,1,143,16
2024-04-29,83,136,21,0,64,1,43,10,4,23,5,157,17
2024-04-30,83,131,24,0,65,1,61,19,0,11,6,165,19
2024-05-01,81,142,25,0,96,1,50,10,3,34,8,169,13
2024-05-02,93,163,24,0,80,3,31,15,0,29,3,167,19
2024-05-03,62,120,30,0,57,0,60,17,1,31,2,153,23
2024-05-04,63,130,23,0,68,4,73,7,3,34,5,158,17
2024-05-05,62,162,19,0,89,3,61,11,5,27,3,124,16
2024-05-06,56,123,12,0,72,2,55,15,2,26,3,161,24
2024-05-07,74,124,21,0,71,0,60,22,1,32,1,157,20
2024-05-08,79,125,28,0,74,0,68,10,2,15,4,168,16
2024-05-09,57,127,27,0,77,1,40,13,3,34,1,151,12
2024-05-10,56,126,24,0,58,2,53,13,4,21,3,174,18
2024-05-11,70,138,30,0,87,3,64,13,4,20,6,158,31
2024-05-12,74,179,23,0,84,2,55,10,0,25,3,147,34
2024-05-13,59,129,21,0,77,2,71,17,1,35,3,159,19
2024-05-14,77,130,33,0,89,1,52,11,2,24,5,164,20
2024-05-15,81,152,15,0,42,1,54,15,2,28,5,186,14
2024-05-16,84,149,26,0,74,2,51,9,2,20,4,172,12
2024-05-17,71,143,41,0,86,2,71,15,3,23,6,174,29
2024-05-18,77,177,22,0,72,1,56,10,2,20,2,147,32
2024-05-19,90,183,20,0,98,0,62,12,2,29,0,140,29
2024-05-20,73,158,21,0,103,1,40,14,3,28,3,160,30
2024-05-21,77,132,22,0,79,1,52,14,0,25,4,208,26
2024-05-22,91,145,22,0,77,3,66,11,1,19,7,162,19
2024-05-23,85,149,29,0,65,1,65,16,1,22,2,193,17
2024-05-24,75,139,26,0,82,4,63,22,6,27,4,188,27
2024-05-25,71,147,29,0,83,0,77,13,7,17,2,205,27
2024-05-26,67,175,16,0,79,4,69,10,3,26,10,155,25
2024-05-27,85,158,30,0,73,4,65,18,3,15,4,162,38
2024-05-28,86,122,38,0,86,2,53,20,3,24,4,156,19
2024-05-29,88,140,21,0,54,1,55,18,0,27,10,199,20
2024-05-30,66,134,26,0,74,5,58,15,3,17,6,202,20
2024-05-31,63,132,20,0,99,2,60,13,2,23,2,183,19
2024-06-01,77,120,21,0,101,0,82,11,1,29,6,205,28
2024-06-02,65,150,22,0,78,1,78,7,2,40,6,140,33
2024-06-03,77,143,26,0,76,3,64,22,4,34,5,188,29
2024-06-04,80,125,15,0,85,1,72,17,2,33,3,140,21
2024-06-05,85,162,22,0,77,0,64,18,1,18,5,185,32
2024-06-06,81,161,29,0,83,2,64,14,7,28,6,178,20
2024-06-07,78,126,23,0,82,1,68,14,6,29,4,186,30
2024-06-08,69,145,24,0,100,1,80,5,3,25,3,177,23
2024-06-09,79,186,22,0,93,6,63,4,2,23,1,142,22
2024-06-10,50,125,21,0,81,1,65,19,2,32,4,184,31
2024-06-11,71,127,13,0,60,1,61,11,4,24,1,146,18
2024-06-12,80,111,16,0,65,0,54,17,7,28,2,176,35
2024-06-13,64,111,19,0,97,0,67,20,5,29,3,193,25
2024-06-14,47,132,19,0,82,1,73,14,2,21,3,183,20
2024-06-15,70,163,32,0,99,2,55,8,5,45,2,218,20
2024-06-16,79,206,18,0,99,4,72,9,2,26,4,176,26
2024-06-17,68,191,17,0,97,3,82,15,6,30,5,182,27
2024-06-18,64,140,25,0,103,3,81,18,8,30,2,179,31
2024-06-19,58,124,17,0,85,2,67,21,4,20,2,216,40
2024-06-20,73,116,19,0,91,6,81,20,0,16,7,185,23
2024-06-21,67,144,19,0,93,6,67,12,1,23,2,231,19
2024-06-22,78,162,17,0,90,4,73,12,3,23,3,200,17
2024-06-23,69,172,13,0,80,3,72,17,3,20,4,180,30
2024-06-24,78,139,21,0,91,2,58,17,4,21,6,211,25
2024-06-25,54,127,22,0,108,3,64,24,7,20,4,175,33
2024-06-26,64,134,16,0,77,4,59,15,4,36,5,183,17
2024-06-27,73,123,26,0,73,0,59,18,1,22,3,168,23
2024-06-28,49,128,22,0,68,2,66,10,3,26,2,171,15
2024-06-29,64,153,19,0,77,1,67,23,3,36,2,197,31
2024-06-30,69,148,32,0,86,4,68,14,9,33,3,194,20
2024-07-01,76,131,21,0,82,3,58,5,8,33,5,223,21
2024-07-02,61,128,32,0,94,1,54,17,6,25,5,221,25
2024-07-03,77,135,26,0,76,0,60,33,2,31,2,196,24
2024-07-04,62,208,26,0,119,6,35,18,8,21,4,152,52
2024-07-05,84,188,18,0,90,7,61,23,4,27,8,190,41
2024-07-06,71,152,17,0,68,3,65,22,7,18,5,200,48
2024-07-07,64,146,15,0,84,2,75,30,5,28,3,180,37
2024-07-08,66,119,35,0,87,2,61,17,2,28,4,203,26
2024-07-09,60,93,34,0,91,3,61,20,1,21,2,184,14
2024-07-10,67,106,25,0,65,5,41,21,4,25,4,155,27
2024-07-11,70,115,20,0,74,3,64,19,6,25,1,229,19
2024-07-12,64,118,36,0,85,2,70,18,3,33,3,203,32
2024-07-13,87,138,21,0,97,3,85,13,2,31,5,205,26
2024-07-14,60,147,26,0,72,5,56,10,0,34,3,169,38
2024-07-15,63,114,17,0,82,2,62,17,2,25,7,176,18
2024-07-16,81,131,25,0,98,1,61,15,0,24,3,188,14
2024-07-17,70,120,25,0,90,1,50,9,4,30,2,204,29
2024-07-18,49,115,21,0,72,0,60,13,3,22,2,176,21
2024-07-19,55,136,43,0,81,1,86,14,0,39,0,201,32
2024-07-20,68,126,22,0,94,1,69,12,4,32,3,194,36
2024-07-21,74,157,18,0,90,1,80,21,2,44,6,209,28
2024-07-22,68,123,22,0,77,3,69,14,5,35,0,230,32
2024-07-23,62,120,31,0,79,0,68,20,7,27,7,181,15
2024-07-24,73,116,29,0,91,2,73,18,1,22,4,217,30
2024-07-25,57,109,28,0,72,2,65,13,3,31,6,206,28
2024-07-26,58,129,18,0,72,3,54,23,2,31,3,221,33
2024-07-27,82,174,9,0,89,3,60,15,5,31,8,196,34
2024-07-28,69,174,32,0,83,0,70,10,1,29,4,183,32
2024-07-29,73,119,26,0,84,2,75,24,1,23,3,201,22
2024-07-30,66,117,20,0,80,3,58,24,1,32,5,191,25
2024-07-31,87,137,26,0,82,0,72,12,2,29,3,181,28
2024-08-01,66,127,12,0,73,0,64,17,1,20,10,221,17
2024-08-02,66,119,21,0,83,0,62,21,6,18,4,215,30
2024-08-03,73,148,25,0,99,5,63,16,4,42,4,224,31
