date,ARSON,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,ASSAULT WITH DEADLY WEAPON AGGRAVATED ASSAULT,ATTEMPTED ROBBERY,BATTERY - SIMPLE ASSAULT,BATTERY ON A FIREFIGHTER,BATTERY POLICE (SIMPLE),BATTERY WITH SEXUAL CONTACT,BIKE - STOLEN,BOMB SCARE,BRANDISH WEAPON,BUNCO ATTEMPT,BUNCO GRAND THEFT,BUNCO PETTY THEFT,BURGLARY,BURGLARY FROM VEHICLE,BURGLARY FROM VEHICLE ATTEMPTED,BURGLARY ATTEMPTED,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,CHILD ANNOYING (17YRS & UNDER),CHILD NEGLECT (SEE 300 W.I.C.),CHILD PORNOGRAPHY,CHILD STEALING,CONTEMPT OF COURT,COUNTERFEIT,CREDIT CARDS FRAUD USE ($950.01 & OVER),CRIMINAL HOMICIDE,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),CRUELTY TO ANIMALS,DEFRAUDING INNKEEPER/THEFT OF SERVICES $950 & UNDER,DISCHARGE FIREARMS/SHOTS FIRED,DISTURBING THE PEACE,DOCUMENT FORGERY / STOLEN FELONY,DOCUMENT WORTHLESS ($200.01 & OVER),DRIVING WITHOUT OWNER CONSENT (DWOC),EMBEZZLEMENT GRAND THEFT ($950.01 & OVER),EMBEZZLEMENT PETTY THEFT ($950 & UNDER),EXTORTION,FAILURE TO YIELD,FALSE IMPRISONMENT,FALSE POLICE REPORT,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,ILLEGAL DUMPING,INDECENT EXPOSURE,INTIMATE PARTNER - AGGRAVATED ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT,KIDNAPPING,KIDNAPPING - GRAND ATTEMPT,LETTERS LEWD  -  TELEPHONE CALLS LEWD,LEWD CONDUCT,ORAL COPULATION,OTHER ASSAULT,OTHER MISCELLANEOUS CRIME,PANDERING,PEEPING TOM,PICKPOCKET,PIMPING,PROWLER,PURSE SNATCHING,RAPE ATTEMPTED,RAPE FORCIBLE,RECKLESS DRIVING,RESISTING ARREST,ROBBERY,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,SEXUNLAWFUL(INC MUTUAL CONSENT PENETRATION W/ FRGN OBJ,SEXUAL PENETRATION W/FOREIGN OBJECT,SHOPLIFTING - PETTY THEFT ($950 & UNDER),SHOPLIFTING-GRAND THEFT ($950.01 & OVER),SHOTS FIRED AT INHABITED DWELLING,SHOTS FIRED AT MOVING VEHICLE TRAIN OR AIRCRAFT,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,STALKING,THEFT FROM MOTOR VEHICLE - ATTEMPT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),THEFT OF IDENTITY,THEFT PLAIN - ATTEMPT,THEFT PLAIN - PETTY ($950 & UNDER),THEFT PERSON,THEFT-GRAND ($950.01 & OVER)EXCPTGUNSFOWLLIVESTKPROD,THREATENING PHONE CALLS/LETTERS,THROWING OBJECT AT MOVING VEHICLE,TRESPASSING,UNAUTHORIZED COMPUTER ACCESS,VANDALISM - FELONY ($400 & OVER ALL CHURCH VANDALISMS),VANDALISM - MISDEAMEANOR ($399 OR UNDER),VEHICLE - ATTEMPT STOLEN,VEHICLE - STOLEN,VEHICLE STOLEN - OTHER (MOTORIZED SCOOTERS BIKES ETC),VIOLATION OF COURT ORDER,VIOLATION OF RESTRAINING ORDER,VIOLATION OF TEMPORARY RESTRAINING ORDER
2017-08-27,0,0,38,2,59,0,2,1,10,3,6,2,0,3,28,46,0,2,0,1,1,2,0,0,1,0,0,2,15,0,1,0,0,1,2,0,0,2,0,0,1,0,0,0,0,2,14,64,2,1,3,0,0,3,8,0,0,2,0,0,0,0,5,0,0,17,0,1,1,19,3,0,0,0,1,1,12,30,17,0,33,1,19,2,2,5,0,45,22,2,60,0,7,8,0
2017-08-28,1,0,30,3,56,0,0,3,12,1,8,0,5,3,42,40,0,6,0,2,5,1,0,0,2,0,0,2,13,0,0,0,0,0,8,0,0,3,0,1,0,1,0,0,0,1,7,35,3,0,7,2,0,1,6,0,1,0,0,0,0,0,5,0,2,17,2,0,1,17,0,0,1,0,2,0,3,33,43,1,49,12,28,1,0,5,1,39,26,0,52,0,4,8,0
2017-08-29,0,1,27,7,54,0,0,4,6,0,7,1,7,1,33,66,1,2,1,4,1,0,1,0,3,0,0,0,20,1,0,0,1,0,5,0,2,2,0,2,0,0,0,0,0,1,7,35,0,0,6,0,0,2,6,0,1,1,0,0,0,0,3,0,0,25,0,4,0,12,2,1,0,1,0,0,7,24,33,1,27,5,25,1,1,11,1,24,21,0,46,0,8,5,1
2017-08-30,1,0,22,1,54,0,1,6,12,0,10,0,5,3,46,34,0,6,0,0,1,1,1,0,2,0,0,1,10,2,1,0,0,2,12,0,0,4,0,0,0,0,1,1,0,5,9,29,0,0,4,0,0,1,10,0,0,0,1,0,0,0,0,0,1,20,1,1,0,14,3,0,0,1,1,0,17,24,33,1,43,5,23,1,1,10,1,36,29,3,45,0,7,4,0
2017-08-31,1,1,49,3,65,0,0,6,7,1,5,0,4,1,52,44,0,1,0,2,1,0,0,0,1,0,0,2,14,0,0,1,0,4,4,0,0,6,0,0,0,0,0,0,0,1,7,28,1,1,6,0,0,5,11,0,1,0,0,1,0,0,1,0,3,34,1,2,1,18,5,1,0,0,0,0,8,31,47,1,49,8,21,0,0,9,0,39,29,3,47,0,9,9,1
2017-09-01,1,1,44,3,71,0,2,20,8,0,13,0,5,4,59,45,0,3,3,13,2,2,1,0,1,0,1,0,28,13,2,0,3,3,10,0,1,8,0,5,0,0,0,2,0,5,12,51,1,0,20,1,4,2,8,1,0,0,0,0,0,1,8,0,2,38,0,17,6,15,0,0,0,0,0,1,10,41,120,0,60,10,31,2,1,11,1,43,32,0,61,0,4,10,1
2017-09-02,3,0,39,2,55,0,0,6,9,1,8,0,0,3,35,40,1,2,1,6,1,0,1,0,3,0,0,0,10,0,0,2,1,0,3,1,0,2,0,2,0,1,0,0,0,0,9,51,0,0,11,0,1,0,4,0,0,0,0,0,0,1,8,0,3,35,0,3,2,15,1,2,0,1,0,0,8,28,20,1,47,4,12,1,1,7,2,40,39,0,40,0,3,4,0
2017-09-03,0,0,45,1,60,0,5,2,10,0,12,0,1,1,30,45,1,1,0,5,1,0,0,1,1,0,0,2,12,0,0,0,4,1,5,1,0,1,0,3,1,0,0,0,0,0,14,61,1,1,5,1,0,4,6,0,0,1,0,0,0,2,3,0,4,26,1,0,3,10,0,0,0,0,0,1,3,22,22,0,56,7,13,1,2,6,0,33,26,1,39,0,6,6,1
2017-09-04,1,1,18,5,78,0,1,1,5,1,5,1,3,3,38,46,1,2,0,3,1,0,0,0,1,0,0,1,12,2,0,1,2,0,3,0,0,4,0,0,0,1,0,0,0,0,12,41,0,0,7,0,0,4,3,0,1,0,0,1,1,0,4,0,2,22,0,0,2,13,4,0,0,0,0,0,8,24,19,2,38,2,17,1,0,3,1,29,27,0,44,0,4,9,2
2017-09-05,2,0,35,4,54,0,0,3,5,1,4,0,0,5,42,39,0,3,0,3,1,1,0,1,2,0,0,0,18,0,0,2,2,0,8,0,0,5,0,1,0,0,0,0,0,2,7,33,0,0,9,0,0,6,9,0,1,0,0,0,1,0,5,0,1,39,2,1,1,13,1,1,0,1,1,0,10,32,40,0,39,7,14,0,0,9,0,43,16,1,46,0,3,3,1
2017-09-06,1,0,22,5,57,0,3,3,10,2,4,0,1,3,41,43,1,3,0,2,1,1,0,0,6,0,1,0,11,3,0,0,3,1,6,0,0,3,0,5,0,0,1,0,0,5,5,33,0,0,7,1,0,4,4,0,0,1,0,1,0,2,3,0,0,24,1,1,0,16,1,0,0,0,0,0,9,29,37,1,28,3,6,2,2,7,3,33,28,2,54,0,7,9,1
2017-09-07,1,0,20,5,55,0,1,1,9,0,7,0,2,0,29,57,2,3,1,3,1,1,0,0,3,0,0,1,9,0,0,1,2,1,6,0,0,3,0,0,0,0,0,1,0,3,10,30,1,0,3,0,0,2,5,0,0,0,0,0,0,0,2,0,2,28,0,1,0,9,1,0,0,0,0,0,9,25,32,2,38,7,23,2,1,6,0,30,23,1,31,0,7,5,0
2017-09-08,1,1,26,5,53,0,1,6,12,1,10,0,6,2,49,34,0,2,0,2,0,0,0,0,3,0,0,0,5,2,0,1,1,2,4,0,0,1,0,1,0,0,0,1,1,1,6,33,0,0,5,1,1,4,8,0,2,1,0,0,0,0,5,0,0,28,0,1,1,20,1,3,0,1,0,0,12,35,45,0,49,9,18,3,1,11,1,36,27,1,55,0,8,3,0
2017-09-09,1,0,32,3,67,0,2,3,4,0,10,0,2,1,37,60,0,5,2,2,2,1,0,0,3,0,0,2,16,0,0,1,1,1,6,0,0,0,0,0,1,0,0,0,0,1,10,44,0,0,2,0,0,1,5,0,0,1,0,0,0,0,2,0,0,32,0,0,4,11,0,1,0,2,0,0,10,32,37,1,37,3,17,0,1,8,0,43,24,0,51,0,5,7,0
2017-09-10,0,0,32,2,79,0,2,7,7,0,7,0,2,1,35,42,3,1,0,1,0,0,0,0,1,0,0,2,13,1,0,2,1,1,4,0,0,0,0,2,0,0,0,0,0,1,13,54,1,0,8,0,0,2,2,0,2,1,0,0,0,0,3,0,0,23,0,0,1,10,3,2,0,0,0,0,10,27,15,0,36,5,17,0,1,12,0,39,20,0,45,0,7,7,1
2017-09-11,2,0,32,6,57,2,2,1,9,0,6,0,6,2,42,47,0,2,1,3,1,1,0,0,2,0,0,0,12,3,0,1,2,0,7,0,0,0,0,2,0,1,0,0,1,4,5,40,1,0,4,0,0,3,5,0,1,0,0,0,0,0,4,0,2,34,0,0,3,16,0,2,0,1,1,0,9,23,46,0,39,2,17,1,1,11,2,41,19,1,43,0,4,7,1
2017-09-12,1,0,26,3,58,0,0,3,10,0,13,0,3,2,46,50,0,4,1,5,1,2,0,0,2,0,0,3,10,3,1,2,1,1,9,0,2,3,0,1,0,0,0,0,0,0,7,25,0,0,7,3,1,1,6,0,0,0,0,0,0,0,1,0,0,23,2,1,0,15,1,0,0,0,0,0,13,32,31,0,47,11,13,0,1,15,0,30,27,0,44,0,4,7,1
2017-09-13,0,0,24,2,50,1,0,3,8,1,5,0,2,1,39,58,1,4,0,6,2,1,1,0,0,0,0,1,22,1,0,1,1,2,5,0,0,2,0,1,0,0,0,0,0,1,8,27,0,0,7,1,0,2,5,0,1,1,0,1,0,0,4,1,1,24,1,0,3,12,0,0,1,0,1,1,7,23,34,1,57,5,20,1,1,15,1,28,20,0,55,0,4,8,2
2017-09-14,1,0,24,3,52,0,1,1,8,0,3,0,5,1,40,60,0,7,0,1,1,1,0,0,5,0,2,1,14,2,0,0,1,2,6,0,0,3,0,3,0,0,0,0,0,0,3,34,0,0,3,1,0,1,3,0,0,0,0,0,1,0,4,0,4,26,1,0,1,23,1,0,0,1,0,1,16,28,30,0,48,5,19,1,1,8,0,30,23,0,51,0,2,9,1
2017-09-15,2,0,27,6,74,0,0,3,8,2,4,0,4,2,48,55,3,4,0,6,1,1,0,0,5,0,0,2,15,1,0,0,2,0,8,0,0,5,0,2,0,0,0,0,0,1,7,34,0,0,9,0,0,2,7,0,0,0,0,0,0,0,4,1,2,23,1,4,1,24,1,0,0,0,0,1,9,29,44,0,52,2,25,2,0,10,0,40,35,0,49,0,4,7,1
2017-09-16,0,0,31,2,70,0,8,1,7,0,10,0,4,0,49,61,1,7,0,6,0,1,0,0,2,0,0,2,13,2,0,0,0,3,5,0,0,1,0,1,1,0,0,0,1,1,6,39,0,0,6,1,0,1,7,0,1,1,0,0,0,0,2,0,3,36,0,2,1,15,1,1,0,0,1,0,2,25,24,0,34,6,17,1,2,7,0,37,27,4,55,0,9,7,1
2017-09-17,2,0,28,4,77,1,3,4,5,0,4,0,0,1,35,50,1,0,0,5,0,0,1,0,5,0,0,1,17,1,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,1,7,43,0,0,4,0,1,1,4,2,0,0,0,0,0,1,3,0,2,33,0,0,0,15,0,0,1,0,1,2,6,32,18,0,31,8,21,0,0,7,1,47,25,0,39,0,2,12,0
2017-09-18,0,0,14,3,55,0,0,7,3,0,3,0,5,1,47,57,1,7,0,0,1,0,1,1,0,0,0,0,22,3,0,0,0,0,10,0,1,4,0,2,1,0,0,0,0,1,8,37,0,1,5,1,2,2,8,0,2,0,0,0,0,0,0,0,0,30,1,0,1,24,4,0,0,0,0,0,14,22,31,0,38,9,22,1,0,8,0,40,25,0,38,0,4,7,0
2017-09-19,0,2,26,4,50,0,0,5,4,0,8,2,3,3,39,48,2,6,0,1,1,0,0,1,2,0,1,1,16,1,1,0,0,1,6,1,0,3,0,1,0,1,0,0,0,0,4,25,1,0,6,0,0,3,13,0,0,2,0,1,0,0,2,0,1,24,0,0,2,20,1,0,0,0,1,0,7,27,42,0,38,7,19,2,2,4,0,17,16,1,47,0,6,5,1
2017-09-20,1,0,20,5,53,0,2,6,3,1,5,0,4,0,44,36,2,2,0,4,1,1,0,0,1,0,0,0,17,1,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,2,6,47,1,0,10,1,0,0,5,0,0,1,0,0,0,0,4,0,0,16,2,1,0,10,3,0,0,2,0,0,10,35,35,0,51,4,26,0,2,7,0,41,25,4,42,0,4,9,0
2017-09-21,1,0,31,3,45,0,2,0,4,1,10,0,5,0,53,48,3,5,0,1,1,6,0,0,0,0,0,1,18,2,1,0,1,0,8,0,1,2,1,6,1,0,0,0,0,1,2,33,0,0,3,0,1,1,10,0,1,0,0,0,0,1,2,0,1,23,1,1,2,15,2,2,0,0,1,0,8,33,43,0,35,9,19,1,0,6,2,35,19,3,50,0,6,12,0
2017-09-22,0,0,27,5,57,0,0,1,9,0,7,0,3,4,66,55,2,2,0,3,1,0,0,0,0,0,0,1,15,0,1,1,2,2,6,0,0,3,0,2,0,0,0,1,0,1,12,35,0,0,5,1,1,1,11,0,0,0,0,0,0,1,2,0,0,22,1,1,1,14,0,0,0,0,0,1,5,33,48,0,51,2,22,1,0,9,0,46,28,2,52,0,7,7,1
2017-09-23,1,0,25,3,53,0,2,3,9,0,7,0,3,1,33,43,2,2,1,5,3,3,0,1,4,0,0,0,4,1,0,0,1,1,3,0,0,1,0,0,0,0,1,0,0,2,19,37,0,0,5,0,0,1,5,0,0,2,0,0,1,0,3,0,0,30,0,0,1,14,0,1,0,1,0,0,8,29,22,1,33,5,14,1,0,9,0,40,17,0,52,0,4,6,0
2017-09-24,2,0,37,1,78,0,3,3,8,1,3,0,0,1,29,59,0,7,0,0,0,0,0,0,2,0,0,1,8,0,0,2,2,1,2,0,0,0,0,2,1,1,0,0,0,0,12,52,1,0,2,0,0,3,5,0,0,1,0,0,0,1,0,0,0,27,0,0,1,14,0,1,0,0,1,0,10,28,16,0,36,7,20,2,1,8,0,41,30,3,60,0,6,5,0
2017-09-25,2,2,28,3,45,0,2,1,4,0,1,0,5,2,42,48,0,1,0,2,0,1,0,0,2,0,0,0,12,1,0,1,0,0,11,0,1,1,1,1,0,0,0,0,1,3,7,29,0,1,5,1,0,1,7,0,0,0,0,0,2,0,2,0,1,27,0,0,2,17,0,0,0,0,0,0,10,33,50,2,41,6,18,0,0,9,0,34,20,2,61,0,5,6,0
2017-09-26,1,2,30,5,53,0,1,3,8,0,9,0,4,1,58,39,2,5,0,3,1,1,0,0,4,0,0,0,21,0,0,0,0,2,7,0,1,2,0,1,0,0,0,0,0,2,5,30,1,0,4,0,2,1,7,0,0,0,1,1,0,0,2,0,0,25,1,3,0,22,1,0,0,0,0,0,11,30,30,1,42,6,13,2,0,7,1,33,12,0,43,0,5,6,0
2017-09-27,0,0,15,3,50,0,3,0,8,3,7,0,6,3,57,62,1,9,0,6,0,0,0,0,1,0,0,0,16,1,0,3,1,1,5,0,1,0,1,1,1,1,0,0,1,0,4,33,1,0,1,0,0,1,9,1,0,0,0,2,0,1,5,0,0,16,1,0,0,8,5,1,0,1,1,0,10,40,37,1,45,4,19,0,0,8,0,27,20,0,46,0,8,7,0
2017-09-28,1,2,31,5,65,0,1,6,6,2,8,0,6,1,64,41,0,8,0,4,4,0,0,0,1,0,0,1,13,2,1,0,0,1,4,0,1,2,0,2,0,1,0,0,0,1,8,19,1,0,4,0,0,4,4,0,1,2,0,0,2,2,0,0,0,23,1,0,0,11,1,1,0,0,0,0,9,28,33,2,39,3,23,0,2,7,0,25,14,1,55,0,7,5,1
2017-09-29,1,1,36,4,53,1,0,1,10,1,5,0,4,1,46,62,1,2,0,4,1,0,0,1,1,0,1,1,18,1,0,1,1,1,5,0,0,2,0,2,0,0,0,0,0,4,8,28,1,0,6,2,1,1,3,0,0,2,0,0,0,0,5,0,3,16,0,2,1,10,0,0,0,0,1,0,10,36,26,2,39,7,27,0,0,7,1,38,33,4,61,0,6,12,0
2017-09-30,1,1,36,4,57,1,0,1,7,0,5,0,3,3,54,46,0,4,1,2,0,0,0,0,2,0,0,0,17,1,0,1,1,0,2,0,1,6,0,0,0,0,0,0,0,0,4,27,2,0,5,1,1,3,3,0,0,3,0,0,0,0,2,0,0,23,0,1,1,16,0,0,0,0,0,0,19,31,22,0,35,9,20,3,0,9,0,34,27,1,65,0,4,6,1
2017-10-01,0,0,30,7,67,0,4,16,9,3,10,0,6,3,38,57,2,5,0,13,2,0,2,1,2,0,0,1,12,17,0,2,2,2,10,0,0,3,0,2,0,0,0,3,0,2,13,49,0,1,11,0,4,0,5,0,1,0,0,0,0,1,17,0,0,35,0,7,7,20,1,0,0,1,1,0,6,31,95,1,47,4,21,2,0,5,1,42,24,2,60,0,5,20,2
2017-10-02,5,0,34,1,57,0,0,5,9,1,7,0,6,0,32,44,0,5,1,3,1,0,0,2,5,0,0,0,16,1,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,5,25,0,0,2,0,0,0,9,0,3,1,0,0,0,0,2,0,1,22,1,0,2,10,3,0,1,0,0,0,13,27,50,0,40,11,15,4,0,10,2,24,21,1,57,0,5,7,0
2017-10-03,0,0,22,3,48,0,2,5,8,0,10,0,5,3,39,46,1,7,0,1,1,1,0,0,5,0,0,0,6,1,0,1,0,1,5,0,0,2,1,2,2,0,0,0,0,1,9,42,0,0,6,2,1,2,6,0,1,0,1,0,0,1,1,0,0,25,1,0,1,12,1,0,0,0,1,0,7,32,29,1,48,0,18,0,1,8,0,29,24,0,41,0,9,4,1
2017-10-04,0,0,22,2,47,0,1,3,6,0,8,0,5,2,37,57,1,4,0,6,1,0,0,2,4,0,0,0,15,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,1,2,1,16,0,0,5,0,0,1,4,0,0,0,0,2,0,0,3,0,1,22,2,0,0,18,2,4,0,0,1,0,8,23,31,0,51,7,12,1,0,7,0,40,20,2,48,0,7,6,0
2017-10-05,1,2,22,3,44,0,0,5,8,0,7,0,6,2,32,57,1,5,0,2,0,0,0,0,1,0,0,1,15,1,1,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,9,22,0,0,4,0,0,3,13,0,1,0,0,0,1,0,1,0,4,28,0,0,1,15,0,0,0,1,1,1,12,30,47,2,53,5,19,0,0,11,0,39,20,0,49,0,8,4,0
2017-10-06,0,0,27,6,57,0,0,2,5,0,3,0,7,0,76,46,1,7,1,3,0,1,0,0,4,0,0,1,10,1,0,1,4,1,2,0,0,2,0,2,0,0,1,0,0,2,6,26,0,1,3,1,0,1,3,0,1,0,0,0,0,0,7,0,0,33,0,0,1,15,1,0,0,0,1,0,10,45,27,0,45,3,20,0,1,7,0,42,34,1,64,0,7,12,2
2017-10-07,0,0,40,2,60,0,4,3,8,1,7,1,1,3,35,63,1,3,1,4,0,2,0,0,2,1,0,3,21,1,0,1,1,1,2,0,1,3,1,1,0,0,0,0,0,5,12,58,1,0,6,0,2,2,3,0,0,2,0,0,1,0,7,0,0,34,1,0,0,23,3,1,0,0,0,2,10,26,26,0,39,2,28,1,0,9,1,49,34,0,59,0,4,5,0
2017-10-08,1,0,38,2,64,0,0,3,17,0,8,0,1,1,25,63,1,2,0,4,0,1,0,0,6,0,0,0,13,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,7,37,1,0,2,0,2,2,3,0,0,1,0,0,0,1,4,0,1,33,0,0,0,16,0,1,0,1,1,0,7,35,13,0,30,7,15,1,1,8,0,41,22,0,40,0,4,9,0
2017-10-09,0,0,37,3,34,0,0,2,6,0,4,0,2,4,29,51,1,3,0,2,4,0,0,0,2,0,0,0,16,0,0,0,0,2,6,0,0,4,1,1,0,0,0,0,0,0,8,28,1,0,6,0,0,0,2,2,1,1,0,0,0,0,5,0,2,36,1,2,1,16,0,1,0,0,0,0,9,32,17,0,41,9,20,1,0,8,1,37,23,0,56,0,6,2,0
2017-10-10,3,0,25,9,47,0,4,4,7,1,2,1,6,1,39,50,1,2,1,4,1,0,0,0,5,0,0,0,15,0,0,0,2,0,10,0,0,1,0,2,0,1,0,1,0,1,7,30,0,0,6,1,0,2,3,0,0,0,0,0,0,2,3,0,1,30,1,1,1,13,0,0,0,0,1,0,2,30,37,1,49,4,21,0,0,9,0,25,19,1,42,0,6,8,0
2017-10-11,1,2,31,5,49,0,3,5,9,0,7,1,4,1,39,49,0,1,0,2,2,1,0,0,2,0,0,0,8,2,0,0,0,1,5,0,0,2,0,0,0,0,2,0,0,1,10,22,0,0,9,2,0,2,7,0,1,0,0,0,0,0,3,0,0,28,1,2,1,12,1,1,1,1,0,0,10,24,27,1,31,4,21,1,2,3,0,26,24,0,36,0,4,3,0
2017-10-12,2,0,36,2,41,0,1,2,8,0,3,1,3,1,42,50,1,5,0,4,2,0,2,2,1,1,0,1,13,1,0,0,1,0,13,0,2,3,0,2,1,0,0,2,0,1,9,30,0,0,7,1,0,3,5,0,0,0,0,1,0,0,1,0,2,25,0,0,1,23,2,0,0,0,0,0,9,32,30,2,29,8,14,0,0,7,0,40,16,2,37,0,5,4,0
2017-10-13,1,0,33,4,51,0,2,4,7,1,8,0,3,3,50,43,0,4,0,1,5,1,0,0,3,0,0,0,14,0,1,0,1,1,3,1,0,0,0,1,1,0,0,2,0,1,9,29,1,1,2,3,2,2,4,0,1,1,0,0,0,0,2,0,0,31,1,0,3,27,1,0,0,1,1,2,10,40,32,1,48,6,24,0,2,6,0,49,26,0,59,0,5,6,0
2017-10-14,2,0,36,1,81,0,1,5,8,1,5,0,0,3,50,59,0,7,1,3,0,2,0,0,3,0,0,1,15,2,1,0,4,1,4,0,0,0,0,0,1,0,0,0,0,1,10,45,0,0,5,0,2,0,6,0,1,1,0,0,0,0,3,0,0,19,0,0,0,19,2,1,0,0,0,1,10,30,17,0,37,1,26,0,0,9,0,31,28,2,67,0,5,8,0
2017-10-15,2,0,51,4,51,0,0,6,8,0,6,0,3,5,31,62,1,0,1,5,2,0,0,0,3,1,1,2,23,2,0,1,1,1,2,0,0,1,0,2,0,1,0,0,0,2,9,45,1,0,8,0,1,2,7,0,0,2,0,1,0,1,7,0,0,21,0,1,2,11,2,1,0,0,1,0,7,33,33,0,44,2,21,0,1,8,1,46,36,2,34,0,3,13,2
2017-10-16,3,0,33,2,56,0,3,5,9,0,12,1,6,3,37,37,0,1,0,7,3,1,0,0,3,1,0,2,10,3,0,0,1,4,3,0,0,1,0,3,0,0,0,0,1,2,9,33,0,0,8,0,0,2,2,1,1,1,0,1,1,1,1,0,2,27,2,1,0,18,3,1,0,0,0,0,12,25,44,0,54,7,18,5,0,8,0,27,18,0,54,0,4,3,3
2017-10-17,2,0,27,0,64,1,0,2,5,1,14,1,6,6,53,57,1,2,3,3,0,1,0,0,5,0,0,1,20,0,0,0,4,1,5,0,0,3,0,4,0,0,0,0,0,2,2,38,0,1,6,0,0,2,5,0,0,1,0,1,0,1,2,0,0,24,0,0,1,17,4,0,2,1,1,0,7,28,36,1,36,7,16,0,0,6,2,38,23,1,49,0,2,15,0
2017-10-18,2,0,33,4,62,0,1,4,8,0,7,1,3,1,46,43,1,1,0,7,1,3,0,0,1,1,0,1,15,1,0,0,0,0,14,0,1,2,1,1,1,0,0,0,0,0,11,27,1,1,5,0,2,4,2,0,0,3,0,0,0,0,5,0,0,21,2,1,0,13,4,0,0,0,1,2,13,31,27,0,42,7,19,0,1,11,1,28,27,1,53,0,5,3,0
2017-10-19,1,2,15,1,53,0,3,5,7,0,7,1,5,3,41,59,0,4,2,0,0,0,0,0,2,0,1,1,19,1,1,1,1,2,7,0,0,3,0,1,0,1,0,0,0,3,8,30,0,0,8,0,1,4,6,0,1,0,0,0,0,1,1,0,0,25,1,0,1,17,2,0,0,1,0,0,14,29,30,1,45,3,12,0,0,7,1,32,26,4,54,0,5,5,0
2017-10-20,2,0,31,9,70,0,0,3,9,2,15,0,5,4,59,87,0,6,1,2,4,0,0,0,2,0,0,2,21,3,0,1,2,3,5,2,0,2,0,3,0,1,1,0,1,1,15,33,0,0,7,0,0,2,6,0,0,1,0,0,0,1,3,0,1,25,1,1,0,14,2,0,0,1,0,0,16,37,25,0,49,4,20,1,1,13,0,39,24,1,73,0,6,8,3
2017-10-21,3,1,39,4,58,0,0,5,4,0,13,0,4,1,39,66,1,6,0,3,0,0,0,1,5,1,0,3,14,0,0,0,1,0,5,0,0,1,0,4,0,0,0,0,0,0,5,45,2,0,2,0,1,2,9,0,0,1,0,0,0,0,3,0,0,30,1,1,0,12,4,1,0,0,0,1,17,31,11,1,41,4,17,2,1,4,2,41,32,0,61,0,4,8,2
2017-10-22,0,1,48,7,63,0,0,1,5,0,7,0,0,1,41,59,0,3,0,4,0,0,1,0,1,0,0,1,10,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,1,8,39,0,0,2,0,0,2,3,0,1,0,0,1,0,0,4,0,2,39,0,2,1,17,1,3,0,0,1,0,10,27,23,0,48,3,13,0,2,10,1,35,21,3,32,0,9,4,2
2017-10-23,0,0,37,4,53,1,1,7,5,0,7,0,4,0,38,47,0,4,0,0,1,2,0,0,2,0,1,1,18,1,0,0,1,2,7,1,0,4,0,1,0,3,0,1,0,1,5,35,1,0,9,0,0,2,5,0,0,1,0,0,0,0,0,1,1,24,1,0,0,23,4,0,0,0,1,2,10,30,44,0,40,6,21,1,1,8,1,38,23,1,60,0,5,4,0
2017-10-24,1,0,31,4,61,0,0,4,7,0,12,0,5,3,48,47,2,1,0,4,2,0,0,0,1,1,0,1,18,1,1,1,0,0,3,0,0,1,0,0,1,0,0,3,0,1,9,35,0,0,3,0,0,9,2,0,0,0,0,0,0,0,3,0,0,26,1,0,1,17,1,0,0,1,0,0,9,22,39,0,50,10,15,0,0,8,0,33,22,2,33,0,13,8,2
2017-10-25,3,0,32,2,65,1,0,7,5,0,8,1,6,4,44,67,4,5,1,13,3,0,1,0,2,0,0,0,19,1,0,0,2,0,9,0,0,2,0,1,0,0,0,0,0,0,11,46,0,0,5,2,1,1,3,0,0,0,0,0,0,1,4,0,0,35,0,0,1,13,2,0,0,0,0,1,9,30,37,0,37,3,20,1,0,10,1,36,31,2,48,0,6,3,1
2017-10-26,1,0,41,2,63,0,5,2,7,1,10,0,3,1,42,54,2,4,0,2,0,0,0,0,2,0,0,0,22,0,1,1,0,1,2,0,0,1,0,4,0,0,0,0,0,3,6,37,0,2,5,0,0,5,5,0,3,0,0,0,0,1,6,0,0,31,2,0,0,14,2,0,0,0,0,0,9,31,27,0,31,6,11,3,0,5,1,18,24,1,55,0,4,3,0
